,title,tags,movie_id
4395,The House of the Devil,"1980s, colleg student samantha hugh take strang babysit job that coincid with full lunar eclipse. she slowli realiz her client harbor terrifi secret. mysteri horror ritual cult independentfilm humansacrific eclips satanicritu mumblegor jocelindonahu maryworonov gretagerwig 1980s, colleg student samantha hugh take strang babysit job that coincid with full lunar eclipse. she slowli realiz her client harbor terrifi secret.",25983
4396,The Perfect Host,crimin run con hi way into wrong dinner parti where host anyth ordinary. comedi thriller crime swimmingpool teakettl congalin spitinthefac conveniencestorerobberi davidhydepierc claynecrawford nathanielpark crimin run con hi way into wrong dinner parti where host anyth ordinary.,66195
4397,Safe Men,"two untal singer are mistaken for pair major leagu safe cracker providence, rhode island. two are press into servic by local hoodlum quickli find themselv conflict with their profession colleagues. romant interest ad by daughter underworld leader who won't date men she know are gangsters. comedi crime robberi organizedcrim gangster safecrack roshhashanah samrockwel stevezahn paulgiamatti two untal singer are mistaken for pair major leagu safe cracker providence, rhode island. two are press into servic by local hoodlum quickli find themselv conflict with their profession colleagues. romant interest ad by daughter underworld leader who won't date men she know are gangsters.",16155
4398,Speedway Junky,"naiv drifter run away hi armi father hope make car race circuit. la vegas, he meet young scam artist, who develop crush him. he then introduc whole gang led by young hustler. racer-to-b then get lesson wild side, get involv one situat after another. patsi kensit make cameo anoth hustler daryl hannah appear scam artist' surrog mom. romanc drama crime racingcar growingup scam maleprostitut jessebradford jordanbrow jonathantaylorthoma naiv drifter run away hi armi father hope make car race circuit. la vegas, he meet young scam artist, who develop crush him. he then introduc whole gang led by young hustler. racer-to-b then get lesson wild side, get involv one situat after another. patsi kensit make cameo anoth hustler daryl hannah appear scam artist' surrog mom.",46727
4399,The Last Big Thing,"bland tract hous outskirt lo angeles, simon geist (with occasion help hi platon girlfriend darla) wage war against all modern american popular culture. geist start up magazin call ""the next big thing"", which he use confront insult upcom actors, comics, model rock bands. geist' mysteri underground agenda escalates, will he becom ""last big thing"", co-opt by veri forc he rail against? written by van film fest comedi drama magazin independentfilm counter-cultur model arrog danzukov markruffalo sibelergen bland tract hous outskirt lo angeles, simon geist (with occasion help hi platon girlfriend darla) wage war against all modern american popular culture. geist start up magazin call ""the next big thing"", which he use confront insult upcom actors, comics, model rock bands. geist' mysteri underground agenda escalates, will he becom ""last big thing"", co-opt by veri forc he rail against? written by van film fest",55180
4400,The Specials,"america' 7th best superhero team, specials, are group geek oddballs. we get see one day their live fan new member nightbird join group, just time for group get new line action figures. members' extrem person person issu threaten rip group apart. action comedi superhero jordanladd roblow jamiekennedi america' 7th best superhero team, specials, are group geek oddballs. we get see one day their live fan new member nightbird join group, just time for group get new line action figures. members' extrem person person issu threaten rip group apart.",29015
4401,16 to Life,romant comedy. small town teenager' angst about sexual inexperi drive comic quest for love understand birthday end all birthdays. comedi romanc affect womandirector halleehirsh theresarussel shilohfernandez romant comedy. small town teenager' angst about sexual inexperi drive comic quest for love understand birthday end all birthdays.,91122
4402,Alone With Her,"harrow stori disturb young man' attempt win affect unsuspect young woman. when doug first see amy, he instantli fall for her begin watch her everi move, go so far set up spi camera her apartment. however, hi fascin grow into obsess he' no longer satisfi with just watching. crime drama romanc thriller obsess hiddencamera stalker independentfilm invasionofprivaci voyeur colinhank anaclaudiatalancón jordanaspiro harrow stori disturb young man' attempt win affect unsuspect young woman. when doug first see amy, he instantli fall for her begin watch her everi move, go so far set up spi camera her apartment. however, hi fascin grow into obsess he' no longer satisfi with just watching.",18206
4403,Creative Control,"smooth advertis execut david relationship with yoga teacher juliette. then hi eye caught by sophie, girlfriend hi best friend wim, fashion photographer. thing get complet out hand dure campaign for augment reality-glasses, for which david design avatar covet sophie. drama sciencefict virtualr blackandwhit benjamindickinson norazehetn dangil smooth advertis execut david relationship with yoga teacher juliette. then hi eye caught by sophie, girlfriend hi best friend wim, fashion photographer. thing get complet out hand dure campaign for augment reality-glasses, for which david design avatar covet sophie.",320146
4404,Special,lone metermaid psychot reaction hi medic becom convinc he' superhero. veri select group peopl life are truli gifted. special movi about everyon else. drama fantasi sciencefict hallucin superhero independentfilm michaelrapaport joshpeck robertbak lone metermaid psychot reaction hi medic becom convinc he' superhero. veri select group peopl life are truli gifted. special movi about everyon else.,13856
4405,Sparkler,"melba californian trailer-park girl who told look for three king by phone psychic, when she meet three guy - trent, brad joel travel la vegas, she decid they are those king join them trip. vega she meet her old high school pal dottie. parkoveral veronicacartwright freddieprinzejr. melba californian trailer-park girl who told look for three king by phone psychic, when she meet three guy - trent, brad joel travel la vegas, she decid they are those king join them trip. vega she meet her old high school pal dottie.",219716
4406,The Helix... Loaded,action comedi sciencefict,43630
4407,In Her Line of Fire,"when vice president' plane goe down near remot pacif island, he kidnap by rebel forc held for ransom. up hi femal secret servic agent press secretari infiltr camp save him. drama action thriller rebel usapresid hostag airplan marielhemingway davidkeith davidmillbern when vice president' plane goe down near remot pacif island, he kidnap by rebel forc held for ransom. up hi femal secret servic agent press secretari infiltr camp save him.",56491
